Time	Headset_on	CE_Pos	CE_Rot	LE_Pos	LE_Rot	RE_Pos	RE_Rot	LH_Pos	LH_Rot	RH_Pos	RH_Rot	Menu_Exists	Menu_Bounds	Menu_SM_Bounds	Menu_Page_Viewed	Menu_Panel_Viewed	Model_Name	Model_Centre	Model_Size	Preview_Name	Preview_Corners	
33.24225	1	(-0.01, 1.72, 0.39)	(0.12822, -0.04701, -0.02315, 0.99036)	(-0.04, 1.72, 0.39)	(0.12822, -0.04701, -0.02315, 0.99036)	(0.02, 1.72, 0.40)	(0.12822, -0.04701, -0.02315, 0.99036)	(-0.01, 1.36, 0.42)	(0.27651, -0.27886, 0.06401, -0.91743)	(0.12, 1.33, 0.52)	(-0.03864, 0.05117, 0.10493, -0.99241)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.26449	1	(-0.01, 1.72, 0.39)	(0.12729, -0.04935, -0.02334, 0.99036)	(-0.04, 1.72, 0.39)	(0.12729, -0.04935, -0.02334, 0.99036)	(0.02, 1.72, 0.40)	(0.12729, -0.04935, -0.02334, 0.99036)	(-0.01, 1.36, 0.42)	(0.27649, -0.27885, 0.06397, -0.91744)	(0.12, 1.33, 0.52)	(-0.03840, 0.05122, 0.10434, -0.99248)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.28673	1	(-0.01, 1.72, 0.39)	(0.12622, -0.05226, -0.02373, 0.99034)	(-0.04, 1.72, 0.39)	(0.12622, -0.05226, -0.02373, 0.99034)	(0.02, 1.72, 0.40)	(0.12622, -0.05226, -0.02373, 0.99034)	(-0.01, 1.36, 0.42)	(0.27646, -0.27885, 0.06404, -0.91745)	(0.12, 1.33, 0.52)	(-0.03838, 0.05124, 0.10428, -0.99249)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.29787	1	(-0.01, 1.72, 0.40)	(0.12539, -0.05347, -0.02396, 0.99038)	(-0.04, 1.72, 0.39)	(0.12539, -0.05347, -0.02396, 0.99038)	(0.02, 1.72, 0.40)	(0.12539, -0.05347, -0.02396, 0.99038)	(-0.01, 1.36, 0.42)	(0.27646, -0.27885, 0.06407, -0.91745)	(0.12, 1.33, 0.52)	(-0.03841, 0.05120, 0.10426, -0.99249)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.31989	1	(-0.01, 1.72, 0.40)	(0.12380, -0.05610, -0.02435, 0.99042)	(-0.04, 1.72, 0.39)	(0.12380, -0.05610, -0.02435, 0.99042)	(0.02, 1.72, 0.40)	(0.12380, -0.05610, -0.02435, 0.99042)	(-0.01, 1.36, 0.42)	(0.27629, -0.27888, 0.06410, -0.91749)	(0.12, 1.33, 0.52)	(-0.03848, 0.05073, 0.10407, -0.99253)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.34213	1	(-0.01, 1.72, 0.40)	(0.12246, -0.05851, -0.02471, 0.99044)	(-0.04, 1.72, 0.39)	(0.12246, -0.05851, -0.02471, 0.99044)	(0.02, 1.72, 0.40)	(0.12246, -0.05851, -0.02471, 0.99044)	(-0.01, 1.36, 0.42)	(0.27616, -0.27894, 0.06415, -0.91750)	(0.12, 1.33, 0.52)	(-0.03849, 0.05030, 0.10406, -0.99255)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.36441	1	(-0.01, 1.72, 0.40)	(0.12165, -0.06059, -0.02473, 0.99041)	(-0.04, 1.72, 0.39)	(0.12165, -0.06059, -0.02473, 0.99041)	(0.02, 1.72, 0.40)	(0.12165, -0.06059, -0.02473, 0.99041)	(-0.01, 1.36, 0.42)	(0.27615, -0.27905, 0.06427, -0.91746)	(0.12, 1.33, 0.52)	(-0.03867, 0.05013, 0.10429, -0.99253)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.38667	1	(-0.01, 1.72, 0.40)	(0.12019, -0.06239, -0.02485, 0.99048)	(-0.04, 1.72, 0.39)	(0.12019, -0.06239, -0.02485, 0.99048)	(0.02, 1.72, 0.40)	(0.12019, -0.06239, -0.02485, 0.99048)	(-0.01, 1.36, 0.42)	(0.27612, -0.27924, 0.06434, -0.91741)	(0.12, 1.33, 0.52)	(-0.03891, 0.04975, 0.10439, -0.99253)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.39775	1	(-0.01, 1.72, 0.40)	(0.11975, -0.06349, -0.02459, 0.99047)	(-0.04, 1.72, 0.39)	(0.11975, -0.06349, -0.02459, 0.99047)	(0.02, 1.72, 0.40)	(0.11975, -0.06349, -0.02459, 0.99047)	(-0.01, 1.36, 0.42)	(0.27609, -0.27931, 0.06434, -0.91740)	(0.12, 1.33, 0.52)	(-0.03901, 0.04956, 0.10444, -0.99253)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.42002	1	(-0.01, 1.72, 0.40)	(0.11838, -0.06520, -0.02473, 0.99052)	(-0.04, 1.72, 0.39)	(0.11838, -0.06520, -0.02473, 0.99052)	(0.02, 1.72, 0.40)	(0.11838, -0.06520, -0.02473, 0.99052)	(-0.01, 1.36, 0.42)	(0.27606, -0.27939, 0.06432, -0.91739)	(0.12, 1.33, 0.52)	(-0.03909, 0.04915, 0.10447, -0.99254)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
33.44226	1	(-0.01, 1.72, 0.40)	(0.11678, -0.06657, -0.02486, 0.99061)	(-0.04, 1.72, 0.39)	(0.11678, -0.06657, -0.02486, 0.99061)	(0.02, 1.72, 0.40)	(0.11678, -0.06657, -0.02486, 0.99061)	(-0.01, 1.36, 0.42)	(0.27601, -0.27941, 0.06432, -0.91739)	(0.12, 1.33, 0.52)	(-0.03925, 0.04851, 0.10445, -0.99257)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Lungs	(0.96, 1.13, 2.36)	(0.37, 0.77, 0.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
